sql,num_tables,num_joins,num_filters,num_subqueries,subquery_depth,num_aggregates,has_groupby,has_orderby,has_limit,select_star,window_functions,udf_usage,s3_scan,cartesian_join,query_length,estimated_table_size_max,estimated_join_output,estimated_output_rows,estimated_sort_cost,select_star_columns_estimate,label
"SELECT t0.value, t0.ts, t0.id FROM small_table t0 WHERE t0.value IS NOT NULL AND t0.id IN (28,75) ",1,0,1,0,1,0,0,0,0,0,0,0,0,0,97,100,10,10,33.219280948873624,0,0
"SELECT t0.user_id, t1.user_id, t0.order_id, COUNT(t0.price) FROM orders t0 RIGHT JOIN clickstream t1 ON t0.user_id = t1.user_id WHERE t1.event_id = 570 AND t1.user_id IN (61,92) GROUP BY t1.user_id LIMIT 1000 ",2,1,1,0,1,1,1,0,1,0,0,0,0,0,208,20000000,2000000,100000,1660964.0474436812,0,1
"SELECT t0.ts, t0.value, t0.id FROM small_table t0 WHERE t0.value IS NOT NULL LIMIT 50 ",1,0,1,0,0,0,0,0,1,0,0,0,0,0,85,100,10,10,33.219280948873624,0,0
"SELECT * FROM (SELECT t3.amount, t0.order_id, t0.user_id, t2.user_id, COUNT(t0.user_id) FROM orders t0 INNER JOIN huge_events t1 ON t0.user_id = t1.user_id LEFT JOIN huge_events t2 ON t0.user_id = t2.user_id RIGHT JOIN big_sales_table t3 ON t0.user_id = t3.user_id INNER JOIN big_sales_table t4 ON t0.user_id = t4.user_id WHERE t1.user_id = 264 AND t1.event_id = 313 AND t2.payload IS NOT NULL ORDER BY t4.amount DESC LIMIT 50 ) sub WHERE sub.order_id IS NOT NULL",3,4,2,1,2,1,0,1,1,1,0,0,0,0,463,50000000,625,625,5804.820237218405,12,2
"SELECT t1.id, t0.event_id, t2.user_id, t0.user_id FROM huge_events t0 RIGHT JOIN big_sales_table t1 ON t0.user_id = t1.user_id RIGHT JOIN clickstream t2 ON t0.user_id = t2.user_id WHERE t0.user_id = 825 AND t0.ts > '2021-01-01' AND t1.transaction_date > '2021-01-01' AND t2.event_type IS NOT NULL ORDER BY t1.amount DESC LIMIT 1000 ",3,2,3,0,0,0,0,1,1,0,0,0,0,0,331,50000000,250000,250000,4482892.142331043,0,1
"SELECT t0.ts, t0.value, t0.id FROM small_table t0 ORDER BY t0.value DESC LIMIT 1000 ",1,0,0,0,0,0,0,1,1,0,0,0,0,0,83,100,100,100,664.3856189774724,0,0
"SELECT t0.value, SUM(t0.id) FROM small_table t0 WHERE t0.value IS NOT NULL GROUP BY t0.ts LIMIT 10 ",1,0,1,0,1,1,1,0,1,0,0,0,0,0,98,100,10,1,0.0,0,0
"SELECT t1.event_id, t1.payload, t1.ts, t0.user_id, MIN(t1.ts) FROM huge_events t0 LEFT JOIN huge_events t1 ON t0.user_id = t1.user_id GROUP BY t0.event_id LIMIT 50 ",1,1,0,0,1,1,1,0,1,0,0,0,0,0,163,50000000,50000000,2500000,53133741.66052884,0,2
"SELECT t0.id, t0.val FROM small_lookup t0 WHERE t0.id = 397 ",1,0,1,0,0,0,0,0,0,0,0,0,0,0,59,1000,100,100,664.3856189774724,0,0
"SELECT t0.user_id, t0.name, t1.ts, t1.user_id FROM user_master t0 LEFT JOIN clickstream t1 ON t0.user_id = t1.user_id ORDER BY t0.name DESC ",2,1,0,0,0,0,0,1,0,0,0,0,0,0,139,20000000,20000000,20000000,485069933.2842307,0,2
"SELECT t0.ts, t0.value, COUNT(t0.value) FROM small_table t0 GROUP BY t0.ts ORDER BY t0.ts DESC LIMIT 1000 ",1,0,0,0,1,1,1,1,1,0,0,0,0,0,105,100,100,5,11.60964047443681,0,0
"SELECT t0.user_id, t2.name, MAX(t1.event_type) FROM orders t0 LEFT JOIN clickstream t1 ON t0.user_id = t1.user_id LEFT JOIN user_master t2 ON t0.user_id = t2.user_id WHERE t0.user_id = 129 AND t1.user_id = 502 AND t1.ts BETWEEN '2020-01-01' AND '2022-12-31' GROUP BY t1.user_id ",3,2,3,0,1,1,1,0,0,0,0,0,0,0,277,20000000,100000,5000,61438.56189774724,0,2
SELECT t0.id FROM small_table t0 WHERE t0.id = 777 ORDER BY t0.id DESC ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,70,100,10,10,33.219280948873624,0,0
"SELECT t0.id, AVG(t0.id) FROM small_table t0 WHERE t0.ts > '2021-01-01' AND t0.ts > '2021-01-01' ORDER BY t0.value DESC LIMIT 1000 ",1,0,1,0,1,1,0,1,1,0,0,0,0,0,130,100,10,10,33.219280948873624,0,0
"SELECT t0.user_id, t0.region, t0.name FROM user_master t0 LIMIT 100 ",1,0,0,0,0,0,0,0,1,0,0,0,0,0,67,1000000,1000000,1000000,19931568.569324173,0,0
"SELECT t0.amount, t1.ts, t0.id, MAX(t0.user_id) FROM big_sales_table t0 RIGHT JOIN huge_events t1 ON t0.user_id = t1.user_id WHERE t0.id = 81 AND t0.user_id = 569 AND t1.event_id = 196 ORDER BY t0.user_id DESC LIMIT 100 ",2,1,2,0,1,1,0,1,1,0,0,0,0,0,219,50000000,5000000,5000000,111267483.32105768,0,2
"SELECT t0.ts, t0.value, MAX(t0.id) FROM small_table t0 WHERE t0.ts > '2021-01-01' GROUP BY t0.value ",1,0,1,0,1,1,1,0,0,0,0,0,0,0,99,100,10,1,0.0,0,1
"SELECT t0.user_id, t0.event_type, t0.event_id, SUM(t1.ts) FROM clickstream t0 INNER JOIN huge_events t1 ON t0.user_id = t1.user_id WHERE t0.event_id = 342 AND t0.event_type IS NOT NULL ORDER BY t1.ts DESC LIMIT 10 ",2,1,1,0,1,1,0,1,1,0,0,0,0,0,213,50000000,5000000,5000000,111267483.32105768,0,2
"SELECT t0.value, t0.id FROM small_table t0 LIMIT 1000 ",1,0,0,0,0,0,0,0,1,0,0,0,0,0,53,100,100,100,664.3856189774724,0,0
"SELECT t1.ts, t1.payload, t0.event_id, t2.id, AVG(t2.user_id) FROM clickstream t0 LEFT JOIN huge_events t1 ON t0.user_id = t1.user_id RIGHT JOIN big_sales_table t2 ON t0.user_id = t2.user_id WHERE t0.ts BETWEEN '2020-01-01' AND '2022-12-31' ORDER BY t1.payload DESC ",3,2,1,0,1,1,0,1,0,0,0,0,0,0,265,50000000,250000,250000,4482892.142331043,0,1
"SELECT t0.value, t0.ts, t0.id FROM small_table t0 WHERE t0.value IS NOT NULL ORDER BY t0.value DESC ",1,0,1,0,0,0,0,1,0,0,0,0,0,0,99,100,10,10,33.219280948873624,0,0
"SELECT t0.id, t1.ts, t1.id, MIN(t1.value) FROM small_table t0 LEFT JOIN small_table t1 ON t0.id = t1.id WHERE t0.ts > '2021-01-01' AND t0.value IS NOT NULL AND t1.value IS NOT NULL AND t1.id IN (32,44,70) GROUP BY t0.ts ORDER BY t1.value DESC ",1,1,3,0,1,1,1,1,0,0,0,0,0,0,242,100,10,1,0.0,0,1
"SELECT t0.price, t0.product_id, t0.category, COUNT(t0.name) FROM products t0 WHERE t0.product_id = 125 AND t0.product_id = 700 GROUP BY t0.product_id ORDER BY t0.name DESC LIMIT 1000 ",1,0,1,0,1,1,1,1,1,0,0,0,0,0,182,500000,50000,2500,28219.28094887362,0,1
"SELECT t0.ts, MIN(t0.value) FROM small_table t0 WHERE t0.value IS NOT NULL AND t0.id IN (26,37) GROUP BY t0.value ORDER BY t0.ts DESC LIMIT 50 ",1,0,1,0,1,1,1,1,1,0,0,0,0,0,142,100,10,1,0.0,0,0
"SELECT t0.ts, t0.id, t0.value FROM small_table t0 LIMIT 50 ",1,0,0,0,0,0,0,0,1,0,0,0,0,0,58,100,100,100,664.3856189774724,0,0
"SELECT t1.event_type, t0.event_id FROM clickstream t0 INNER JOIN clickstream t1 ON t0.user_id = t1.user_id WHERE t0.ts > '2021-01-01' LIMIT 50 ",1,1,1,0,0,0,0,0,1,0,0,0,0,0,142,20000000,2000000,2000000,41863137.138648346,0,2
"SELECT t0.id, t0.value, t0.ts, SUM(t0.value) FROM small_table t0 WHERE t0.ts > '2021-01-01' AND t0.id IN (24,31,93,52) LIMIT 50 ",1,0,1,0,1,1,0,0,1,0,0,0,0,0,127,100,10,10,33.219280948873624,0,0
SELECT t0.value FROM small_table t0 WHERE t0.id = 491 AND t0.value IS NOT NULL LIMIT 50 ,1,0,1,0,0,0,0,0,1,0,0,0,0,0,87,100,10,10,33.219280948873624,0,0
"SELECT t0.ts, t0.value, t0.id FROM small_table t0 ORDER BY t0.id DESC ",1,0,0,0,0,0,0,1,0,0,0,0,0,0,69,100,100,100,664.3856189774724,0,0
"SELECT t1.id, t0.id FROM small_table t0 RIGHT JOIN small_table t1 ON t0.id = t1.id LIMIT 10 ",1,1,0,0,0,0,0,0,1,0,0,0,0,0,91,100,100,100,664.3856189774724,0,0
"SELECT t0.id, t0.value, t0.ts, MAX(t0.value) FROM small_table t0 GROUP BY t0.ts ",1,0,0,0,1,1,1,0,0,0,0,0,0,0,79,100,100,5,11.60964047443681,0,1
"SELECT t0.ts, t0.value, t0.id FROM small_table t0 WHERE t0.ts > '2021-01-01' LIMIT 50 ",1,0,1,0,0,0,0,0,1,0,0,0,0,0,85,100,10,10,33.219280948873624,0,0
"SELECT t0.order_id, t0.order_date, MAX(t0.user_id) FROM orders t0 GROUP BY t0.user_id HAVING COUNT(1) > 10 ",1,0,0,0,1,2,1,0,0,0,0,0,0,0,106,7000000,7000000,350000,6445948.388773045,0,2
"SELECT t0.id, t0.ts, MAX(t0.id) FROM small_table t0 ORDER BY t0.value DESC LIMIT 100 ",1,0,0,0,1,1,0,1,1,0,0,0,0,0,84,100,100,100,664.3856189774724,0,0
"SELECT t0.event_id, t1.user_id, t1.transaction_date, AVG(t1.user_id) FROM huge_events t0 INNER JOIN big_sales_table t1 ON t0.user_id = t1.user_id WHERE t0.ts > '2021-01-01' AND t0.event_id = 155 ORDER BY t1.user_id DESC LIMIT 1000 ",2,1,1,0,1,1,0,1,1,0,0,0,0,0,230,50000000,5000000,5000000,111267483.32105768,0,2
"SELECT t0.ts, t0.id, MAX(t0.id) FROM small_table t0 GROUP BY t0.value HAVING COUNT(1) > 10 ORDER BY t0.id DESC ",1,0,0,0,1,2,1,1,0,0,0,0,0,0,110,100,100,5,11.60964047443681,0,1
"SELECT t0.id, t0.value, t0.ts, COUNT(t0.value) FROM small_table t0 LIMIT 10 ",1,0,0,0,1,1,0,0,1,0,0,0,0,0,75,100,100,100,664.3856189774724,0,0
"SELECT t0.value, t0.ts, t0.id FROM small_table t0 LIMIT 50 ",1,0,0,0,0,0,0,0,1,0,0,0,0,0,58,100,100,100,664.3856189774724,0,0
"SELECT t2.price, COUNT(t1.category) FROM huge_events t0 LEFT JOIN products t1 ON t0.event_id = t1.product_id LEFT JOIN products t2 ON t0.event_id = t2.product_id WHERE t1.price > 254 AND t1.product_id = 835 ",2,2,1,0,1,1,0,0,0,0,0,0,0,0,206,50000000,250000,250000,4482892.142331043,0,1
"SELECT t0.value, t0.ts, t0.id FROM small_table t0 ORDER BY t0.ts DESC LIMIT 100 ",1,0,0,0,0,0,0,1,1,0,0,0,0,0,79,100,100,100,664.3856189774724,0,0
"SELECT t0.ts, COUNT(t0.id) FROM small_table t0 GROUP BY t0.id LIMIT 10 ",1,0,0,0,1,1,1,0,1,0,0,0,0,0,70,100,100,5,11.60964047443681,0,0
"SELECT t0.year, t0.date FROM dim_date t0 ORDER BY t0.year DESC ",1,0,0,0,0,0,0,1,0,0,0,0,0,0,62,3650,3650,3650,43192.93473258981,0,0
"SELECT t0.ts, MIN(t0.ts) FROM small_table t0 WHERE t0.value IS NOT NULL AND t0.ts > '2021-01-01' GROUP BY t0.value HAVING COUNT(1) > 10 LIMIT 100 ",1,0,1,0,1,2,1,0,1,0,0,0,0,0,145,100,10,1,0.0,0,0
SELECT t0.ts FROM small_table t0 RIGHT JOIN small_table t1 ON t0.id = t1.id ORDER BY t1.value DESC LIMIT 50 ,1,1,0,0,0,0,0,1,1,0,0,0,0,0,107,100,100,100,664.3856189774724,0,0
"SELECT t0.region, t0.name, t0.created_at FROM user_master t0 ORDER BY t0.region DESC ",1,0,0,0,0,0,0,1,0,0,0,0,0,0,84,1000000,1000000,1000000,19931568.569324173,0,1
SELECT t0.id FROM small_table t0 ORDER BY t0.value DESC LIMIT 1000 ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,66,100,100,100,664.3856189774724,0,0
"SELECT t0.id, t0.ts, MAX(t0.value) FROM small_table t0 WHERE t0.ts > '2021-01-01' GROUP BY t0.ts ",1,0,1,0,1,1,1,0,0,0,0,0,0,0,96,100,10,1,0.0,0,1
SELECT t0.value FROM small_table t0 WHERE t0.value IS NOT NULL AND t0.id = 874 LIMIT 50 ,1,0,1,0,0,0,0,0,1,0,0,0,0,0,87,100,10,10,33.219280948873624,0,0
"SELECT t0.user_id FROM huge_events t0 RIGHT JOIN orders t1 ON t0.user_id = t1.user_id INNER JOIN clickstream t2 ON t0.user_id = t2.user_id WHERE t0.user_id IN (31,70,19,99) AND t2.event_id = 732 AND t2.user_id IN (26,31,56,96) ",3,2,2,0,1,0,0,0,0,0,0,0,0,0,226,50000000,250000,250000,4482892.142331043,0,1
"SELECT t0.value, MAX(t0.value) FROM small_table t0 WHERE t0.value IS NOT NULL AND t0.ts > '2021-01-01' ",1,0,1,0,1,1,0,0,0,0,0,0,0,0,102,100,10,10,33.219280948873624,0,0
"SELECT t0.id, AVG(t0.id) FROM small_table t0 GROUP BY t0.value HAVING COUNT(1) > 10 ORDER BY t0.ts DESC LIMIT 50 ",1,0,0,0,1,2,1,1,1,0,0,0,0,0,112,100,100,5,11.60964047443681,0,0
"SELECT t1.value, COUNT(t1.value) FROM small_table t0 INNER JOIN small_table t1 ON t0.id = t1.id ORDER BY t1.id DESC ",1,1,0,0,1,1,0,1,0,0,0,0,0,0,115,100,100,100,664.3856189774724,0,0
"SELECT t1.user_id, t0.user_id, t0.event_id, t0.payload FROM huge_events t0 INNER JOIN clickstream t1 ON t0.user_id = t1.user_id WHERE t0.payload IS NOT NULL LIMIT 1000 ",2,1,1,0,0,0,0,0,1,0,0,0,0,0,167,50000000,5000000,5000000,111267483.32105768,0,2
SELECT t0.ts FROM small_table t0 INNER JOIN small_table t1 ON t0.id = t1.id WHERE t0.id = 631 LIMIT 10 ,1,1,1,0,0,0,0,0,1,0,0,0,0,0,102,100,10,10,33.219280948873624,0,0
"SELECT t0.user_id, AVG(t0.event_id) FROM huge_events t0 GROUP BY t0.ts LIMIT 100 ",1,0,0,0,1,1,1,0,1,0,0,0,0,0,80,50000000,50000000,2500000,53133741.66052884,0,2
"SELECT t1.name, t0.event_id, t0.user_id, t0.ts FROM huge_events t0 LEFT JOIN user_master t1 ON t0.user_id = t1.user_id WHERE t0.ts BETWEEN '2020-01-01' AND '2022-12-31' AND t0.ts > '2021-01-01' AND t1.created_at > '2021-01-01' AND t1.name IS NOT NULL ORDER BY t0.user_id DESC LIMIT 100 ",2,1,4,0,0,0,0,1,1,0,0,0,0,0,285,50000000,5000000,5000000,111267483.32105768,0,2
"SELECT t0.ts, t0.id, SUM(t0.id) FROM small_table t0 WHERE t0.value IS NOT NULL GROUP BY t0.ts LIMIT 1000 ",1,0,1,0,1,1,1,0,1,0,0,0,0,0,104,100,10,1,0.0,0,0
"SELECT t0.ts, t0.id, t0.value FROM small_table t0 WHERE t0.id IN (74,25,49,83) AND t0.id IN (22,100,59,71) LIMIT 1000 ",1,0,1,0,1,0,0,0,1,0,0,0,0,0,117,100,10,10,33.219280948873624,0,0
"SELECT t0.value, t0.ts, t0.id, SUM(t0.ts) FROM small_table t0 GROUP BY t0.id HAVING COUNT(1) > 10 LIMIT 1000 ",1,0,0,0,1,2,1,0,1,0,0,0,0,0,108,100,100,5,11.60964047443681,0,0
SELECT t0.id FROM small_table t0 LIMIT 10 ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,41,100,100,100,664.3856189774724,0,0
"SELECT t0.value, t0.id, MIN(t0.value) FROM small_table t0 WHERE t0.id = 914 GROUP BY t0.value HAVING COUNT(1) > 10 LIMIT 1000 ",1,0,1,0,1,2,1,0,1,0,0,0,0,0,125,100,10,1,0.0,0,0
"SELECT t0.val, t1.id FROM small_lookup t0 LEFT JOIN small_table t1 ON t0.id = t1.id WHERE t0.val IS NOT NULL AND t0.val IS NOT NULL LIMIT 1000 ",2,1,1,0,0,0,0,0,1,0,0,0,0,0,142,1000,100,100,664.3856189774724,0,0
"SELECT t1.ts, t0.ts, t1.id, t0.id, AVG(t0.id) FROM small_table t0 LEFT JOIN small_table t1 ON t0.id = t1.id GROUP BY t1.id ",1,1,0,0,1,1,1,0,0,0,0,0,0,0,122,100,100,5,11.60964047443681,0,1
"SELECT t1.order_id, t2.created_at, t0.event_id, MAX(t1.order_date) FROM huge_events t0 RIGHT JOIN orders t1 ON t0.user_id = t1.user_id LEFT JOIN user_master t2 ON t0.user_id = t2.user_id WHERE t0.ts > '2021-01-01' AND t2.user_id = 695 AND t2.created_at > '2021-01-01' GROUP BY t0.event_id LIMIT 50 ",3,2,2,0,1,1,1,0,1,0,0,0,0,0,297,50000000,250000,12500,170120.50593046015,0,2
"SELECT t0.is_holiday, MAX(t0.year) FROM dim_date t0 LEFT JOIN small_table t1 ON t0.date = t1.id WHERE t0.year IS NOT NULL AND t1.ts > '2021-01-01' GROUP BY t1.id ORDER BY t0.month DESC LIMIT 100 ",2,1,1,0,1,1,1,1,1,0,0,0,0,0,194,3650,365,18,75.05865002596161,0,1
"SELECT t1.value, t0.ts, t0.id, COUNT(t1.ts) FROM small_table t0 LEFT JOIN small_table t1 ON t0.id = t1.id LIMIT 10 ",1,1,0,0,1,1,0,0,1,0,0,0,0,0,114,100,100,100,664.3856189774724,0,0
"SELECT * FROM (SELECT t1.user_id, t0.event_id, t1.created_at, t0.ts FROM clickstream t0 INNER JOIN user_master t1 ON t0.user_id = t1.user_id ) sub WHERE sub.event_id IS NOT NULL",2,1,1,1,1,0,0,0,0,1,0,0,0,0,177,20000000,2000000,2000000,41863137.138648346,8,2
SELECT t0.ts FROM small_table t0 WHERE t0.id = 158 AND t0.value IS NOT NULL ORDER BY t0.id DESC ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,95,100,10,10,33.219280948873624,0,0
"SELECT t0.value, t0.id, COUNT(t0.value) FROM small_table t0 WHERE t0.ts BETWEEN '2020-01-01' AND '2022-12-31' GROUP BY t0.id LIMIT 50 ",1,0,1,0,1,1,1,0,1,0,0,0,0,0,133,100,10,1,0.0,0,0
"SELECT t0.value, t0.ts, t0.id FROM small_table t0 ORDER BY t0.value DESC LIMIT 10 ",1,0,0,0,0,0,0,1,1,0,0,0,0,0,81,100,100,100,664.3856189774724,0,0
"SELECT t1.user_id, t2.user_id, MAX(t2.transaction_date) FROM products t0 RIGHT JOIN orders t1 ON t0.product_id = t1.order_id LEFT JOIN big_sales_table t2 ON t0.product_id = t2.id WHERE t2.transaction_date > '2021-01-01' AND t2.id = 120 GROUP BY t2.user_id LIMIT 1000 ",3,2,1,0,1,1,1,0,1,0,0,0,0,0,266,10000000,50000,2500,28219.28094887362,0,1
"SELECT t1.user_id, t2.payload, t0.event_id FROM huge_events t0 INNER JOIN clickstream t1 ON t0.user_id = t1.user_id INNER JOIN huge_events t2 ON t0.user_id = t2.user_id RIGHT JOIN huge_events t3 ON t0.user_id = t3.user_id WHERE t0.ts BETWEEN '2020-01-01' AND '2022-12-31' AND t0.payload IS NOT NULL AND t1.event_type IS NOT NULL AND t1.user_id = 965 ",2,3,4,0,0,0,0,0,0,0,0,0,0,0,349,50000000,12500,12500,170120.50593046015,0,1
"SELECT t0.value, t0.id FROM small_table t0 ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,100,100,100,664.3856189774724,0,0
"SELECT t0.ts, t1.ts FROM small_table t0 LEFT JOIN small_table t1 ON t0.id = t1.id ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,81,100,100,100,664.3856189774724,0,0
"SELECT t0.ts, t0.id, t0.value FROM small_table t0 WHERE t0.value IS NOT NULL ORDER BY t0.value DESC LIMIT 10 ",1,0,1,0,0,0,0,1,1,0,0,0,0,0,108,100,10,10,33.219280948873624,0,0
"SELECT t0.name, t0.region, t0.user_id, SUM(t0.name) FROM user_master t0 GROUP BY t0.region LIMIT 50 ",1,0,0,0,1,1,1,0,1,0,0,0,0,0,99,1000000,1000000,50000,780482.0237218406,0,1
"SELECT t0.name, t0.created_at, MAX(t0.name) FROM user_master t0 GROUP BY t0.name HAVING COUNT(1) > 10 LIMIT 10 ",1,0,0,0,1,2,1,0,1,0,0,0,0,0,110,1000000,1000000,50000,780482.0237218406,0,1
"SELECT t0.event_type, t0.event_id, t0.user_id, t0.ts FROM clickstream t0 WHERE t0.event_type IS NOT NULL ORDER BY t0.user_id DESC ",1,0,1,0,0,0,0,1,0,0,0,0,0,0,129,20000000,2000000,2000000,41863137.138648346,0,2
"SELECT t0.ts, MIN(t0.value) FROM small_table t0 RIGHT JOIN small_table t1 ON t0.id = t1.id WHERE t0.ts BETWEEN '2020-01-01' AND '2022-12-31' AND t0.value IS NOT NULL GROUP BY t0.ts ",1,1,2,0,1,1,1,0,0,0,0,0,0,0,180,100,10,1,0.0,0,1
"SELECT t0.id, SUM(t0.value) FROM small_table t0 GROUP BY t0.ts HAVING COUNT(1) > 10 ",1,0,0,0,1,2,1,0,0,0,0,0,0,0,83,100,100,5,11.60964047443681,0,1
"SELECT t0.val, t0.id FROM small_lookup t0 LIMIT 100 ",1,0,0,0,0,0,0,0,1,0,0,0,0,0,51,1000,1000,1000,9965.784284662088,0,0
"SELECT t0.id, t0.ts, COUNT(t0.ts) FROM small_table t0 WHERE t0.value IS NOT NULL AND t0.ts BETWEEN '2020-01-01' AND '2022-12-31' GROUP BY t0.ts LIMIT 10 ",1,0,2,0,1,1,1,0,1,0,0,0,0,0,152,100,10,1,0.0,0,0
"SELECT t0.ts, t0.user_id, t0.event_type, t0.event_id FROM clickstream t0 LIMIT 50 ",1,0,0,0,0,0,0,0,1,0,0,0,0,0,81,20000000,20000000,20000000,485069933.2842307,0,1
"SELECT t0.value, t0.ts, COUNT(t0.id) FROM small_table t0 WHERE t0.id = 893 AND t0.ts BETWEEN '2020-01-01' AND '2022-12-31' GROUP BY t0.id LIMIT 10 ",1,0,2,0,1,1,1,0,1,0,0,0,0,0,146,100,10,1,0.0,0,0
"SELECT t0.price, t0.name, t0.product_id FROM products t0 WHERE t0.price > 478 AND t0.product_id IN (73,27,17,49) LIMIT 1000 ",1,0,1,0,1,0,0,0,1,0,0,0,0,0,123,500000,50000,50000,780482.0237218406,0,0
"SELECT t0.value, t0.ts, t0.id, MIN(t0.value) FROM small_table t0 WHERE t0.ts > '2021-01-01' GROUP BY t0.value HAVING COUNT(1) > 10 LIMIT 50 ",1,0,1,0,1,2,1,0,1,0,0,0,0,0,139,100,10,1,0.0,0,0
"SELECT t0.ts, t0.id, t0.value, AVG(t0.value) FROM small_table t0 GROUP BY t0.value LIMIT 10 ",1,0,0,0,1,1,1,0,1,0,0,0,0,0,91,100,100,5,11.60964047443681,0,0
"SELECT t0.value, t0.ts, t0.id FROM small_table t0 WHERE t0.value IS NOT NULL LIMIT 10 ",1,0,1,0,0,0,0,0,1,0,0,0,0,0,85,100,10,10,33.219280948873624,0,0
"SELECT t0.value, t0.ts, t0.id FROM small_table t0 WHERE t0.value IS NOT NULL AND t0.ts BETWEEN '2020-01-01' AND '2022-12-31' ORDER BY t0.id DESC LIMIT 10 ",1,0,2,0,0,0,0,1,1,0,0,0,0,0,153,100,10,10,33.219280948873624,0,0
"SELECT t0.order_id, t0.price, t0.user_id, AVG(t0.order_date) FROM orders t0 WHERE t0.order_date BETWEEN '2020-01-01' AND '2022-12-31' GROUP BY t0.user_id HAVING COUNT(1) > 10 LIMIT 10 ",1,0,1,0,1,2,1,0,1,0,0,0,0,0,183,7000000,700000,35000,528327.3555562469,0,1
"SELECT t0.event_id, t2.user_id, t1.user_id, t1.event_id, MAX(t0.ts) FROM huge_events t0 RIGHT JOIN clickstream t1 ON t0.user_id = t1.user_id LEFT JOIN huge_events t2 ON t0.user_id = t2.user_id WHERE t0.event_id IN (45,3,63) AND t0.user_id = 269 AND t1.event_type IS NOT NULL AND t1.event_id IN (13,69,11,38) AND t2.ts > '2021-01-01' AND t2.event_id IN (55,99) GROUP BY t2.event_id ",2,2,5,0,1,1,1,0,0,0,0,0,0,0,380,50000000,250000,12500,170120.50593046015,0,2
"SELECT t0.id, MIN(t0.id) FROM small_table t0 GROUP BY t0.value HAVING COUNT(1) > 10 LIMIT 50 ",1,0,0,0,1,2,1,0,1,0,0,0,0,0,92,100,100,5,11.60964047443681,0,0
"SELECT t0.ts, COUNT(t0.id) FROM small_table t0 WHERE t0.ts BETWEEN '2020-01-01' AND '2022-12-31' GROUP BY t0.value HAVING COUNT(1) > 10 LIMIT 10 ",1,0,1,0,1,2,1,0,1,0,0,0,0,0,144,100,10,1,0.0,0,0
"SELECT t0.value, t0.ts FROM small_table t0 ORDER BY t0.id DESC LIMIT 1000 ",1,0,0,0,0,0,0,1,1,0,0,0,0,0,73,100,100,100,664.3856189774724,0,0
"SELECT t0.value, t0.ts, t0.id FROM small_table t0 WHERE t0.value IS NOT NULL AND t0.value IS NOT NULL LIMIT 10 ",1,0,1,0,0,0,0,0,1,0,0,0,0,0,110,100,10,10,33.219280948873624,0,0
"SELECT t0.id, t1.value, t1.ts, t0.ts, COUNT(t1.value) FROM small_table t0 LEFT JOIN small_table t1 ON t0.id = t1.id WHERE t0.ts > '2021-01-01' GROUP BY t1.ts ",1,1,1,0,1,1,1,0,0,0,0,0,0,0,157,100,10,1,0.0,0,1
"SELECT t1.transaction_date, t0.amount, AVG(t1.id) FROM big_sales_table t0 RIGHT JOIN big_sales_table t1 ON t0.user_id = t1.user_id WHERE t0.id IN (98,30,97) GROUP BY t1.user_id ORDER BY t1.transaction_date DESC LIMIT 1000 ",1,1,1,0,1,1,1,1,1,0,0,0,0,0,221,10000000,1000000,50000,780482.0237218406,0,1
"SELECT t0.ts, t0.id, t0.value FROM small_table t0 ORDER BY t0.ts DESC LIMIT 50 ",1,0,0,0,0,0,0,1,1,0,0,0,0,0,78,100,100,100,664.3856189774724,0,0
"SELECT t1.id, t0.value, t0.id, MIN(t1.value) FROM small_table t0 LEFT JOIN small_table t1 ON t0.id = t1.id WHERE t0.ts BETWEEN '2020-01-01' AND '2022-12-31' AND t0.ts > '2021-01-01' AND t1.ts > '2021-01-01' LIMIT 1000 ",1,1,3,0,1,1,0,0,1,0,0,0,0,0,217,100,10,10,33.219280948873624,0,0
"SELECT t4.payload, t3.user_id, t4.event_id, t1.ts FROM huge_events t0 LEFT JOIN huge_events t1 ON t0.user_id = t1.user_id RIGHT JOIN huge_events t2 ON t0.user_id = t2.user_id LEFT JOIN clickstream t3 ON t0.user_id = t3.user_id RIGHT JOIN huge_events t4 ON t0.user_id = t4.user_id WHERE t2.payload IS NOT NULL LIMIT 50 ",2,4,1,0,0,0,0,0,1,0,0,0,0,0,317,50000000,625,625,5804.820237218405,0,1
"SELECT t0.id, t0.value, t0.ts, MIN(t0.value) FROM small_table t0 GROUP BY t0.value HAVING COUNT(1) > 10 ",1,0,0,0,1,2,1,0,0,0,0,0,0,0,103,100,100,5,11.60964047443681,0,1
"SELECT t0.value, t0.id, MIN(t0.id) FROM small_table t0 WHERE t0.ts > '2021-01-01' GROUP BY t0.id HAVING COUNT(1) > 10 LIMIT 100 ",1,0,1,0,1,2,1,0,1,0,0,0,0,0,127,100,10,1,0.0,0,0
